,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
62379,False,23:41 22/10/2018,,860,1.0,Me gusta eso de que prefieren el silencio pero hablan. Otro hallazgo literario de La Nacion.-,https://www.lanacion.com.ar/2184213-en-vaticano-prefirieron-silencio-pero-admiten-papa,merc1708,Elisabetta Piqué,Política,"En el Vaticano prefirieron el silencio pero admiten que el Papa está ""informado""",0.099838346,0.19863188,93,78
20,False,20:54 24/09/2018,,1,0.0,"Esta claro que salvo para los periodista argentinos, Messi ya no es el mejor del mundo",https://www.lanacion.com.ar/2175256-diez-perlitas-dejaron-votaciones-del-premio-the,sharon1975,,Deportes,"Las 10 perlitas que dejaron los Premios The Best 2018: los votos de Messi, los que eligió Macaya y ""el efecto Salah""",0.24638943,0.19863188,86,71
47583,False,00:07 17/10/2018,3.0,678,0.0,"...se enojó porque según él, el periodista Adrián Ventura  comentó que no sabía si era peor el prontuario de ""el Salvaje"" o el prontuario del Juez de Garantías ......",https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,etacarinae88,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",0.11754943400000001,0.19669765,166,137
44283,False,13:47 15/10/2018,5.0,636,1.0,mmmmm esta nota promete... los sindicatos amenazan con PARO si detienen a PABLO.. jajajajajaj el día de los DESCAMISADOS.... JAJAJAJAJAJ!!!!!,https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,agapitoperez,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.20956258,0.19313076,141,122
29146,False,19:14 07/10/2018,,412,0.0,Algo queda claro. Cuanto daño le ha hecho a la política una persona de delirios místicos como Carrió y patrocinada por magnetto,https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,sebastian877,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",0.17187516,0.189808,127,106
64526,False,21:46 23/10/2018,,887,0.0,Un hallazgo para LN que gracias a este mostro los haga escuchar Metallica \m/,https://www.lanacion.com.ar/2184480-el-sutil-mensaje-remera-maximo-kirchner,pguille,,Política,El sutil mensaje de la remera de Máximo Kirchner,0.15851408,0.18654434,77,64
21692,True,11:37 06/10/2018,2.0,311,0.0,@will8810 LN está con Hadad. Habría que corroborar si todas esas declaraciones y propuestas son reales. De Trump decían lo mismo todos los medios...,https://www.lanacion.com.ar/2178548-bolsonaro-vs-haddad-dos-estilos-pugna-elecciones,LeonSKennedy,,El Mundo,"Bolsonaro vs. Haddad, dos estilos en pugna en las elecciones de Brasil",0.14164814,0.18654434,148,125
7451,True,17:01 27/09/2018,,114,0.0,@lsmith9 @EduardoMain NO SI VOS LAS SABES TODAS....CUANDO PAGASTE EN LA NACION? QUEDO SIN CONTESTAR ESA SIMPLE PREGUNTA,https://www.lanacion.com.ar/2176197-confirmaron-procesamiento-gils-carbo-compra-del-edificio,gguasoncito1,,Política,Confirmaron el procesamiento de Gils Carbó por la compra del edificio de la Procuración,0.07011361,0.18654434,119,102
34838,False,19:55 09/10/2018,7.0,474,0.0,"Oigan,los de La Nacion..Titulen bien, che..Ambos renacuajos fueron funcionarios kirchsneristas.",https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,pato_logico,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",0.12105004,0.18654434,95,86
34760,False,21:22 09/10/2018,3.0,474,1.0,juega a dos puntas el convenido intento de periodista .... chanta,https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,juanfontanarrosa,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",0.085892186,0.18654434,65,55
26833,False,20:33 06/10/2018,5.0,382,3.0,"Que bajo ha caido este diario en su proteccion, en todos los demas se menciona el verdadero motivo de la salida de esta gente quienes fueron los que facilitaron la informacion de IECSA a la justicia y les costo el puesto. Lamentable",https://www.lanacion.com.ar/2179233-carrio-indignada-cambio-afip-equivale-aliarse-echegaray,tioedu,,Política,"Carrió, indignada por un cambio en la AFIP: ""Equivale a aliarse con Echegaray y su gente""",0.1343376,0.18654434,232,191
14227,True,13:36 30/09/2018,2.0,209,0.0,"@eyucoape En este medio NO lo dicen, en Infobae y Clarin dicen que dio negativo alcohol y droga.",https://www.lanacion.com.ar/2177120-peaje-muerte-discusion-tiro-arma-pelea-autopista,soy_roby,,Sociedad,"Un prefecto discutió con otro automovilista, se bajó del vehículo con un arma y lo mató en la Illia",0.08493196,0.18050782,96,79
61428,False,23:16 22/10/2018,,842,1.0,"Yo les puedo tirar una idea muy Clarin Cool...
Que dos parejas alquilen un depto de un ambiente,  pero una de las parejas trabaje de noche ya sea de Policía, hospital, fábrica o cabaret.
Los fines de semana unas de las parejas debe ir a visitar a sus parientes y los feriados se juegan al truco.
A veces hay que poner un poco de voluntad y poner el pecho...",https://www.lanacion.com.ar/2184212-tras-quejas-ley-alquileres-referentes-inmobiliarios-se,dabeto,María Julieta Rumi,Economía,"Tras las quejas por la ley de alquileres, referentes inmobiliarios se reunieron con el Gobierno",0.15041082,0.17866728,366,300
44206,False,15:38 15/10/2018,,636,1.0,este es el periodista de los cuadernos? el que te descubre todo! ya le dieron aumento de sueldo?,https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,MarceSol,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.0959341,0.17644896,96,79
31905,True,18:22 08/10/2018,3.0,443,0.0,La nacion online en cualquier momento nos cobra un retroactivo...se están avivando todos,https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,greenpatch,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,0.12795159,0.16960666,88,76
50862,False,07:40 18/10/2018,7.0,707,0.0," LOS GOBERNADORES Y TODO EL PJ EXTORSIONA AL PRESIDENTE DE LA NACION PARA NO HACER ELLOS EL AJUSTE ... NO PERDER ESTOS PRIVILEGIOS Y LUJOS .... NO QUIEREN FIRMAR EL PRESUPUESTO SI TIENEN QUE VOLVER AL BARRO DE DONDE SALIERON !!!!!!!!!!!!!

PARECE QUE TAMPOCO QUIEREN VOLVER ATRÁS, ... SON LOS UNICOS QUE NO NO HICIERON EL AJUSTE .................",https://www.lanacion.com.ar/2182681-un-desfile-vuelos-privados-fiesta-lealtad-peronista,cserrano5,,Política,Un desfile de vuelos privados a la Fiesta de la Lealtad Peronista en Tucumán,0.099377744,0.16535035,352,295
38539,False,16:51 11/10/2018,1.0,523,0.0,Desde todos los gobiernos peronistas se hizo lo indecible para destruir la Nacion . Tenemos el material humano para mejorarnos y superar el puesto 63 de esta encuesta.,https://www.lanacion.com.ar/2180799-chile-es-mejor-pais-america-latina-capital,albe9585,,El Mundo,"Chile es el mejor país de América Latina en capital humano, según un informe",0.177344,0.16212235,167,140
25937,False,18:30 06/10/2018,16.0,371,1.0,"La Nacion continuara subida al carrito democrata auspiciando el espacio "" peguele a Trump "" ? Les recomiendo comenzar a pivotear disimuladamente ya que hay Trump para rato",https://www.lanacion.com.ar/2179206-el-senado-confirmo-al-candidato-trump-corte,polocarrasco,,El Mundo,El Senado confirmó al candidato de Trump a la Corte Suprema,0.10502853,0.16172847,171,144
4605,False,15:36 26/09/2018,,58,0.0,Esta nota carece de la importancia que tiene y necesita mas prensa para que como sociedad podamos contra esto. Por favor!,https://www.lanacion.com.ar/2175491-primera-condena-abusos-instituto-provolo-mendoza,mp.4,Pablo Mannino,Sociedad,Primera condena por los abusos en el Instituto Próvolo de Mendoza,0.08976582,0.15894279,121,101
32935,False,18:45 09/10/2018,5.0,461,3.0,El batallón de psiquiatras autóctonos está a full en esta nota. De todas maneras hay opiniones encontradas entre los que medicarían al chiquito y quienes preferirían una terapia pre-vuelo. También están los abogados progres que claman por un caso de discriminación. Son todos los mismos que ejercieron su profesión de ingenieros en la nota sobre puentes caidos.,https://www.lanacion.com.ar/2180014-american-airlines-no-dejo-embarcar-familia-porque,RickyL,,El Mundo,American Airlines no dejó embarcar a una familia porque su hijo con autismo tuvo una crisis,0.14356132,0.15708078,361,305
43208,False,16:03 14/10/2018,3.0,604,1.0,La nacion debe ser accionista de ML para decir los que dice de Galperin.,https://www.lanacion.com.ar/2181719-diez-frases-marcos-galperin-cuadernos-macri-fmi,adelpino1,,Economía,"Diez frases de Marcos Galperin: los cuadernos, la gestión de Macri, el acuerdo con el FMI y los impuestos",0.094903454,0.15671955,72,59
25494,False,18:20 06/10/2018,1.0,367,11.0,ASQUEROSAMENTE OFICIALISTA LA NACION,https://www.lanacion.com.ar/2179174-los-principales-bancos-del-mundo-confirmaron-su,alberto2124,Rafael Mathus Ruiz,Economía,"Dietrich dijo que vio ""mucho interés"" de los bancos en participar en el fideicomiso de la PPP",0.072214656,0.1547581,36,33
56351,False,16:57 19/10/2018,,756,0.0,"Compartí los con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION ",https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion,volx,Ignacio Federico,Economía,"Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar""",0.12384951,0.15309007,560,494
56362,False,16:55 19/10/2018,,756,0.0,"Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA 
yright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION ",https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion,volx,Ignacio Federico,Economía,"Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar""",0.12012169,0.14943281,2448,2155
32828,False,09:15 10/10/2018,1.0,458,0.0,"La factura no solo incluye los tres componentes mencionados en esta nota, sino que también tiene un componente muy importante de impuestos y tasas.  Hubiera sido interesante que eso también lo expliquen en esta nota.",https://www.lanacion.com.ar/2180031-gas-las-ocho-cosas-tenes-saber-aumento,NegroLindo,Julia D'Arrisso,Economía,Gas: las ocho claves que hay que saber sobre el aumento de tarifa,0.1096633,0.14767379,216,181
25934,True,23:19 06/10/2018,,371,0.0,"@polocarrasco Una cosa es el periodista y otra el cronista. Un periodista puede y debe expresar sus ideas y la forma de ver las cosas, es decir, expone su opinión desde la óptica de su ideología. Por supuesto que dentro de la libertad muchos no compartirán sus opiniones; en cambio el cronista debe limitarse a narrar los hechos con total objetividad. ",https://www.lanacion.com.ar/2179206-el-senado-confirmo-al-candidato-trump-corte,hdedomenici,,El Mundo,El Senado confirmó al candidato de Trump a la Corte Suprema,0.09701764,0.14756092,352,291
44808,False,09:25 15/10/2018,5.0,636,0.0,Me permito recomendarles a los que leen esta nota que no desvien su atencion porque esta es una de las causas madre de la crisis energetica y mas digo econoicas de nuestro pais.,https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,hermanasol,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.1063576,0.14674398,177,145
36235,False,20:56 10/10/2018,2.0,488,0.0,"Era hora que la gente se dé cuenta que los servicios SE PAGAN!!!! O acaso cuanto pagas x tu celular, internet, cablevisión, etc Tenés la opción de “no usar” el gas, la loza radiante, etc, etc A este periodista le encanta tirar bombas.",https://www.lanacion.com.ar/2180464-polemica-gas-cuanto-aumento-factura-cada-usuario,CARTRI,Pablo Fernández Blanco,Economía,Cuánto aumentó la factura de gas para cada usuario en la gestión de Macri,0.10299270599999999,0.14507502,234,192
33626,False,21:32 09/10/2018,4.0,471,3.0,"Teniendo en cuenta que los jucios, sentencias y castigos en este pais los llevan a cabo los medios y los operadores como Angelici, esta nota no tiene ningun interes practico.",https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,cfilters,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",0.14163814,0.14429143,174,145
49247,False,19:09 16/10/2018,,685,0.0,Pero el aborto no estaba bien segun este diario?,https://www.lanacion.com.ar/2182285-indagado-homicidio-aborto-acusado-del-crimen-del,Lavite,,Sociedad,"Indagado por homicidio y aborto, el acusado del crimen del hotel se negó a declarar",0.046184853,0.14360413,48,40
56323,False,16:59 19/10/2018,,756,1.0,"Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION ",https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion,volx,Ignacio Federico,Economía,"Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar""",0.10682682,0.14349325,7584,6672
56325,False,16:59 19/10/2018,,756,0.0,"Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar"" - URL: ""https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion - Copyright © LA NACION ",https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion,volx,Ignacio Federico,Economía,"Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar""",0.10682682,0.14349325,6952,6116
